location_code,has_hrp,in_gho,provider_admin1_name,provider_admin2_name,admin1_code,admin1_name,admin2_code,admin2_name,gender,age_range,min_age,max_age,population,reference_period_start,reference_period_end
#country+code,#meta+has_hrp,#meta+in_gho,#adm1+name+provider,#adm2+name+provider,#adm1+code,#adm1+name,#adm2+code,#adm2+name,#gender+code,#age+range,#age+min,#age+max,#population,#date+start,#date+end
SDN,True,True,North Darfur,Al Lait,SD02,North Darfur,SD02169,Al Lait,m,15-19,15,19,11649,2024-01-01,2024-12-31
SDN,True,True,North Darfur,Al Lait,SD02,North Darfur,SD02169,Al Lait,m,20-24,20,24,8401,2024-01-01,2024-12-31
SDN,True,True,North Darfur,Al Lait,SD02,North Darfur,SD02169,Al Lait,m,25-29,25,29,7060,2024-01-01,2024-12-31
SDN,True,True,North Darfur,Al Lait,SD02,North Darfur,SD02169,Al Lait,m,30-34,30,34,5371,2024-01-01,2024-12-31
SDN,True,True,North Darfur,Al Lait,SD02,North Darfur,SD02169,Al Lait,m,35-39,35,39,3750,2024-01-01,2024-12-31
SDN,True,True,North Darfur,Al Lait,SD02,North Darfur,SD02169,Al Lait,m,40-44,40,44,3300,2024-01-01,2024-12-31
SDN,True,True,North Darfur,Al Lait,SD02,North Darfur,SD02169,Al Lait,m,45-49,45,49,2942,2024-01-01,2024-12-31
SDN,True,True,North Darfur,Al Lait,SD02,North Darfur,SD02169,Al Lait,m,50-54,50,54,2381,2024-01-01,2024-12-31
SDN,True,True,North Darfur,Al Lait,SD02,North Darfur,SD02169,Al Lait,m,55-59,55,59,1822,2024-01-01,2024-12-31
SDN,True,True,North Darfur,Al Lait,SD02,North Darfur,SD02169,Al Lait,m,60-64,60,64,1429,2024-01-01,2024-12-31
SDN,True,True,North Darfur,Al Lait,SD02,North Darfur,SD02169,Al Lait,m,65-69,65,69,1018,2024-01-01,2024-12-31
SDN,True,True,North Darfur,Al Lait,SD02,North Darfur,SD02169,Al Lait,m,70-74,70,74,701,2024-01-01,2024-12-31
SDN,True,True,North Darfur,Al Lait,SD02,North Darfur,SD02169,Al Lait,m,75-79,75,79,460,2024-01-01,2024-12-31
SDN,True,True,North Darfur,Al Lait,SD02,North Darfur,SD02169,Al Lait,m,80+,80,None,369,2024-01-01,2024-12-31
SDN,True,True,North Darfur,Al Lait,SD02,North Darfur,SD02169,Al Lait,all,0-4,0,4,31711,2024-01-01,2024-12-31
SDN,True,True,North Darfur,Al Lait,SD02,North Darfur,SD02169,Al Lait,all,5-9,5,9,26037,2024-01-01,2024-12-31
SDN,True,True,North Darfur,Al Lait,SD02,North Darfur,SD02169,Al Lait,all,10-14,10,14,24623,2024-01-01,2024-12-31
SDN,True,True,North Darfur,Al Lait,SD02,North Darfur,SD02169,Al Lait,all,15-19,15,19,23883,2024-01-01,2024-12-31
SDN,True,True,North Darfur,Al Lait,SD02,North Darfur,SD02169,Al Lait,all,20-24,20,24,17910,2024-01-01,2024-12-31
SDN,True,True,North Darfur,Al Lait,SD02,North Darfur,SD02169,Al Lait,all,25-29,25,29,13743,2024-01-01,2024-12-31
SDN,True,True,North Darfur,Al Lait,SD02,North Darfur,SD02169,Al Lait,all,30-34,30,34,11141,2024-01-01,2024-12-31
SDN,True,True,North Darfur,Al Lait,SD02,North Darfur,SD02169,Al Lait,all,35-39,35,39,8690,2024-01-01,2024-12-31
SDN,True,True,North Darfur,Al Lait,SD02,North Darfur,SD02169,Al Lait,all,40-44,40,44,7367,2024-01-01,2024-12-31
SDN,True,True,North Darfur,Al Lait,SD02,North Darfur,SD02169,Al Lait,all,45-49,45,49,6126,2024-01-01,2024-12-31
SDN,True,True,North Darfur,Al Lait,SD02,North Darfur,SD02169,Al Lait,all,50-54,50,54,5088,2024-01-01,2024-12-31
SDN,True,True,North Darfur,Al Lait,SD02,North Darfur,SD02169,Al Lait,all,55-59,55,59,3940,2024-01-01,2024-12-31
SDN,True,True,North Darfur,Al Lait,SD02,North Darfur,SD02169,Al Lait,all,60-64,60,64,3009,2024-01-01,2024-12-31
SDN,True,True,North Darfur,Al Lait,SD02,North Darfur,SD02169,Al Lait,all,65-69,65,69,2035,2024-01-01,2024-12-31
SDN,True,True,North Darfur,Al Lait,SD02,North Darfur,SD02169,Al Lait,all,70-74,70,74,1352,2024-01-01,2024-12-31
SDN,True,True,North Darfur,Al Lait,SD02,North Darfur,SD02169,Al Lait,all,75-79,75,79,895,2024-01-01,2024-12-31
SDN,True,True,North Darfur,Al Lait,SD02,North Darfur,SD02169,Al Lait,all,80+,80,None,709,2024-01-01,2024-12-31
SDN,True,True,North Darfur,Al Malha,SD02,North Darfur,SD02117,Al Malha,f,all,None,None,64648,2024-01-01,2024-12-31
SDN,True,True,North Darfur,Al Malha,SD02,North Darfur,SD02117,Al Malha,m,all,None,None,69112,2024-01-01,2024-12-31
SDN,True,True,North Darfur,Al Malha,SD02,North Darfur,SD02117,Al Malha,all,all,None,None,133760,2024-01-01,2024-12-31
SDN,True,True,North Darfur,Al Malha,SD02,North Darfur,SD02117,Al Malha,f,0-4,0,4,10925,2024-01-01,2024-12-31
SDN,True,True,North Darfur,Al Malha,SD02,North Darfur,SD02117,Al Malha,f,5-9,5,9,8659,2024-01-01,2024-12-31
SDN,True,True,North Darfur,Al Malha,SD02,North Darfur,SD02117,Al Malha,f,10-14,10,14,7311,2024-01-01,2024-12-31
SDN,True,True,North Darfur,Al Malha,SD02,North Darfur,SD02117,Al Malha,f,15-19,15,19,7917,2024-01-01,2024-12-31
SDN,True,True,North Darfur,Al Malha,SD02,North Darfur,SD02117,Al Malha,f,20-24,20,24,7388,2024-01-01,2024-12-31
SDN,True,True,North Darfur,Al Malha,SD02,North Darfur,SD02117,Al Malha,f,25-29,25,29,5695,2024-01-01,2024-12-31
SDN,True,True,North Darfur,Al Malha,SD02,North Darfur,SD02117,Al Malha,f,30-34,30,34,3730,2024-01-01,2024-12-31
SDN,True,True,North Darfur,Al Malha,SD02,North Darfur,SD02117,Al Malha,f,35-39,35,39,2054,2024-01-01,2024-12-31
SDN,True,True,North Darfur,Al Malha,SD02,North Darfur,SD02117,Al Malha,f,40-44,40,44,1867,2024-01-01,2024-12-31
SDN,True,True,North Darfur,Al Malha,SD02,North Darfur,SD02117,Al Malha,f,45-49,45,49,2437,2024-01-01,2024-12-31
SDN,True,True,North Darfur,Al Malha,SD02,North Darfur,SD02117,Al Malha,f,50-54,50,54,2402,2024-01-01,2024-12-31
SDN,True,True,North Darfur,Al Malha,SD02,North Darfur,SD02117,Al Malha,f,55-59,55,59,1678,2024-01-01,2024-12-31
SDN,True,True,North Darfur,Al Malha,SD02,North Darfur,SD02117,Al Malha,f,60-64,60,64,1065,2024-01-01,2024-12-31
SDN,True,True,North Darfur,Al Malha,SD02,North Darfur,SD02117,Al Malha,f,65-69,65,69,626,2024-01-01,2024-12-31
SDN,True,True,North Darfur,Al Malha,SD02,North Darfur,SD02117,Al Malha,f,70-74,70,74,442,2024-01-01,2024-12-31
SDN,True,True,North Darfur,Al Malha,SD02,North Darfur,SD02117,Al Malha,f,75-79,75,79,267,2024-01-01,2024-12-31
SDN,True,True,North Darfur,Al Malha,SD02,North Darfur,SD02117,Al Malha,f,80+,80,None,185,2024-01-01,2024-12-31
SDN,True,True,North Darfur,Al Malha,SD02,North Darfur,SD02117,Al Malha,m,0-4,0,4,11007,2024-01-01,2024-12-31
SDN,True,True,North Darfur,Al Malha,SD02,North Darfur,SD02117,Al Malha,m,5-9,5,9,8841,2024-01-01,2024-12-31
SDN,True,True,North Darfur,Kernoi,SD02,North Darfur,SD02168,Kernoi,all,80+,80,None,604,2024-01-01,2024-12-31
SDN,True,True,North Darfur,Al Malha,SD02,North Darfur,SD02117,Al Malha,m,10-14,10,14,7345,2024-01-01,2024-12-31
SDN,True,True,North Darfur,Al Malha,SD02,North Darfur,SD02117,Al Malha,m,15-19,15,19,7541,2024-01-01,2024-12-31
SDN,True,True,North Darfur,Al Malha,SD02,North Darfur,SD02117,Al Malha,m,20-24,20,24,7077,2024-01-01,2024-12-31
SDN,True,True,North Darfur,Al Malha,SD02,North Darfur,SD02117,Al Malha,m,25-29,25,29,7522,2024-01-01,2024-12-31
SDN,True,True,North Darfur,Al Malha,SD02,North Darfur,SD02117,Al Malha,m,30-34,30,34,6096,2024-01-01,2024-12-31
SDN,True,True,North Darfur,Al Malha,SD02,North Darfur,SD02117,Al Malha,m,35-39,35,39,2958,2024-01-01,2024-12-31
SDN,True,True,North Darfur,Al Malha,SD02,North Darfur,SD02117,Al Malha,m,40-44,40,44,1633,2024-01-01,2024-12-31
SDN,True,True,North Darfur,Al Malha,SD02,North Darfur,SD02117,Al Malha,m,45-49,45,49,1792,2024-01-01,2024-12-31
SDN,True,True,North Darfur,Al Malha,SD02,North Darfur,SD02117,Al Malha,m,50-54,50,54,1945,2024-01-01,2024-12-31
SDN,True,True,North Darfur,Al Malha,SD02,North Darfur,SD02117,Al Malha,m,55-59,55,59,1773,2024-01-01,2024-12-31
SDN,True,True,North Darfur,Al Malha,SD02,North Darfur,SD02117,Al Malha,m,60-64,60,64,1446,2024-01-01,2024-12-31
SDN,True,True,North Darfur,Al Malha,SD02,North Darfur,SD02117,Al Malha,m,65-69,65,69,925,2024-01-01,2024-12-31
SDN,True,True,North Darfur,Al Malha,SD02,North Darfur,SD02117,Al Malha,m,70-74,70,74,588,2024-01-01,2024-12-31
SDN,True,True,North Darfur,Al Malha,SD02,North Darfur,SD02117,Al Malha,m,75-79,75,79,348,2024-01-01,2024-12-31
SDN,True,True,North Darfur,Al Malha,SD02,North Darfur,SD02117,Al Malha,m,80+,80,None,275,2024-01-01,2024-12-31
SDN,True,True,North Darfur,Al Malha,SD02,North Darfur,SD02117,Al Malha,all,0-4,0,4,21932,2024-01-01,2024-12-31
SDN,True,True,North Darfur,Al Malha,SD02,North Darfur,SD02117,Al Malha,all,5-9,5,9,17500,2024-01-01,2024-12-31
SDN,True,True,North Darfur,Al Malha,SD02,North Darfur,SD02117,Al Malha,all,10-14,10,14,14656,2024-01-01,2024-12-31
SDN,True,True,North Darfur,Al Malha,SD02,North Darfur,SD02117,Al Malha,all,15-19,15,19,15458,2024-01-01,2024-12-31
SDN,True,True,North Darfur,Al Malha,SD02,North Darfur,SD02117,Al Malha,all,20-24,20,24,14465,2024-01-01,2024-12-31
SDN,True,True,North Darfur,Al Malha,SD02,North Darfur,SD02117,Al Malha,all,25-29,25,29,13217,2024-01-01,2024-12-31
SDN,True,True,North Darfur,Al Malha,SD02,North Darfur,SD02117,Al Malha,all,30-34,30,34,9826,2024-01-01,2024-12-31
SDN,True,True,North Darfur,Al Malha,SD02,North Darfur,SD02117,Al Malha,all,35-39,35,39,5012,2024-01-01,2024-12-31
SDN,True,True,North Darfur,Al Malha,SD02,North Darfur,SD02117,Al Malha,all,40-44,40,44,3500,2024-01-01,2024-12-31
SDN,True,True,North Darfur,Al Malha,SD02,North Darfur,SD02117,Al Malha,all,45-49,45,49,4229,2024-01-01,2024-12-31
SDN,True,True,North Darfur,Al Malha,SD02,North Darfur,SD02117,Al Malha,all,50-54,50,54,4347,2024-01-01,2024-12-31
SDN,True,True,North Darfur,Al Malha,SD02,North Darfur,SD02117,Al Malha,all,55-59,55,59,3451,2024-01-01,2024-12-31
SDN,True,True,North Darfur,Al Malha,SD02,North Darfur,SD02117,Al Malha,all,60-64,60,64,2511,2024-01-01,2024-12-31
SDN,True,True,North Darfur,Al Malha,SD02,North Darfur,SD02117,Al Malha,all,65-69,65,69,1551,2024-01-01,2024-12-31
SDN,True,True,North Darfur,Al Malha,SD02,North Darfur,SD02117,Al Malha,all,70-74,70,74,1030,2024-01-01,2024-12-31
SDN,True,True,North Darfur,Al Malha,SD02,North Darfur,SD02117,Al Malha,all,75-79,75,79,615,2024-01-01,2024-12-31
SDN,True,True,North Darfur,Al Malha,SD02,North Darfur,SD02117,Al Malha,all,80+,80,None,460,2024-01-01,2024-12-31
SDN,True,True,North Darfur,As Serief,SD02,North Darfur,SD02118,As Serief,f,all,None,None,45912,2024-01-01,2024-12-31
SDN,True,True,North Darfur,As Serief,SD02,North Darfur,SD02118,As Serief,m,all,None,None,47472,2024-01-01,2024-12-31
SDN,True,True,North Darfur,As Serief,SD02,North Darfur,SD02118,As Serief,all,all,None,None,93384,2024-01-01,2024-12-31
SDN,True,True,North Darfur,As Serief,SD02,North Darfur,SD02118,As Serief,f,0-4,0,4,7743,2024-01-01,2024-12-31
SDN,True,True,North Darfur,As Serief,SD02,North Darfur,SD02118,As Serief,f,5-9,5,9,6617,2024-01-01,2024-12-31
SDN,True,True,North Darfur,As Serief,SD02,North Darfur,SD02118,As Serief,f,10-14,10,14,5861,2024-01-01,2024-12-31
SDN,True,True,North Darfur,As Serief,SD02,North Darfur,SD02118,As Serief,f,15-19,15,19,5417,2024-01-01,2024-12-31
SDN,True,True,North Darfur,As Serief,SD02,North Darfur,SD02118,As Serief,f,20-24,20,24,4408,2024-01-01,2024-12-31
SDN,True,True,North Darfur,As Serief,SD02,North Darfur,SD02118,As Serief,f,25-29,25,29,3341,2024-01-01,2024-12-31
SDN,True,True,North Darfur,As Serief,SD02,North Darfur,SD02118,As Serief,f,30-34,30,34,2840,2024-01-01,2024-12-31
SDN,True,True,North Darfur,As Serief,SD02,North Darfur,SD02118,As Serief,f,35-39,35,39,2335,2024-01-01,2024-12-31
SDN,True,True,North Darfur,As Serief,SD02,North Darfur,SD02118,As Serief,f,40-44,40,44,1902,2024-01-01,2024-12-31
SDN,True,True,North Darfur,As Serief,SD02,North Darfur,SD02118,As Serief,f,45-49,45,49,1753,2024-01-01,2024-12-31
SDN,True,True,North Darfur,As Serief,SD02,North Darfur,SD02118,As Serief,f,50-54,50,54,1386,2024-01-01,2024-12-31
SDN,True,True,North Darfur,As Serief,SD02,North Darfur,SD02118,As Serief,f,55-59,55,59,910,2024-01-01,2024-12-31
SDN,True,True,North Darfur,As Serief,SD02,North Darfur,SD02118,As Serief,f,60-64,60,64,540,2024-01-01,2024-12-31
SDN,True,True,North Darfur,As Serief,SD02,North Darfur,SD02118,As Serief,f,65-69,65,69,344,2024-01-01,2024-12-31
SDN,True,True,North Darfur,As Serief,SD02,North Darfur,SD02118,As Serief,f,70-74,70,74,248,2024-01-01,2024-12-31
SDN,True,True,North Darfur,As Serief,SD02,North Darfur,SD02118,As Serief,f,75-79,75,79,153,2024-01-01,2024-12-31
SDN,True,True,North Darfur,As Serief,SD02,North Darfur,SD02118,As Serief,f,80+,80,None,114,2024-01-01,2024-12-31
SDN,True,True,North Darfur,As Serief,SD02,North Darfur,SD02118,As Serief,m,0-4,0,4,7805,2024-01-01,2024-12-31
SDN,True,True,North Darfur,As Serief,SD02,North Darfur,SD02118,As Serief,m,5-9,5,9,6703,2024-01-01,2024-12-31
SDN,True,True,North Darfur,As Serief,SD02,North Darfur,SD02118,As Serief,m,10-14,10,14,6095,2024-01-01,2024-12-31
SDN,True,True,North Darfur,As Serief,SD02,North Darfur,SD02118,As Serief,m,15-19,15,19,5655,2024-01-01,2024-12-31
SDN,True,True,North Darfur,As Serief,SD02,North Darfur,SD02118,As Serief,m,20-24,20,24,4443,2024-01-01,2024-12-31
SDN,True,True,North Darfur,As Serief,SD02,North Darfur,SD02118,As Serief,m,25-29,25,29,4258,2024-01-01,2024-12-31
SDN,True,True,North Darfur,As Serief,SD02,North Darfur,SD02118,As Serief,m,30-34,30,34,3483,2024-01-01,2024-12-31
SDN,True,True,North Darfur,As Serief,SD02,North Darfur,SD02118,As Serief,m,35-39,35,39,2020,2024-01-01,2024-12-31
SDN,True,True,North Darfur,As Serief,SD02,North Darfur,SD02118,As Serief,m,40-44,40,44,1409,2024-01-01,2024-12-31
SDN,True,True,North Darfur,As Serief,SD02,North Darfur,SD02118,As Serief,m,45-49,45,49,1465,2024-01-01,2024-12-31
SDN,True,True,North Darfur,As Serief,SD02,North Darfur,SD02118,As Serief,m,50-54,50,54,1331,2024-01-01,2024-12-31
SDN,True,True,North Darfur,As Serief,SD02,North Darfur,SD02118,As Serief,m,55-59,55,59,1060,2024-01-01,2024-12-31
SDN,True,True,North Darfur,As Serief,SD02,North Darfur,SD02118,As Serief,m,60-64,60,64,686,2024-01-01,2024-12-31
SDN,True,True,North Darfur,As Serief,SD02,North Darfur,SD02118,As Serief,m,65-69,65,69,421,2024-01-01,2024-12-31
SDN,True,True,North Darfur,As Serief,SD02,North Darfur,SD02118,As Serief,m,70-74,70,74,294,2024-01-01,2024-12-31
SDN,True,True,North Darfur,As Serief,SD02,North Darfur,SD02118,As Serief,m,75-79,75,79,196,2024-01-01,2024-12-31
SDN,True,True,North Darfur,As Serief,SD02,North Darfur,SD02118,As Serief,m,80+,80,None,148,2024-01-01,2024-12-31
SDN,True,True,North Darfur,As Serief,SD02,North Darfur,SD02118,As Serief,all,0-4,0,4,15548,2024-01-01,2024-12-31
SDN,True,True,North Darfur,As Serief,SD02,North Darfur,SD02118,As Serief,all,5-9,5,9,13320,2024-01-01,2024-12-31
SDN,True,True,North Darfur,As Serief,SD02,North Darfur,SD02118,As Serief,all,10-14,10,14,11956,2024-01-01,2024-12-31
SDN,True,True,North Darfur,As Serief,SD02,North Darfur,SD02118,As Serief,all,15-19,15,19,11072,2024-01-01,2024-12-31
SDN,True,True,North Darfur,As Serief,SD02,North Darfur,SD02118,As Serief,all,20-24,20,24,8851,2024-01-01,2024-12-31
SDN,True,True,North Darfur,As Serief,SD02,North Darfur,SD02118,As Serief,all,25-29,25,29,7599,2024-01-01,2024-12-31
SDN,True,True,North Darfur,As Serief,SD02,North Darfur,SD02118,As Serief,all,30-34,30,34,6323,2024-01-01,2024-12-31
SDN,True,True,North Darfur,As Serief,SD02,North Darfur,SD02118,As Serief,all,35-39,35,39,4355,2024-01-01,2024-12-31
SDN,True,True,North Darfur,As Serief,SD02,North Darfur,SD02118,As Serief,all,40-44,40,44,3311,2024-01-01,2024-12-31
SDN,True,True,North Darfur,As Serief,SD02,North Darfur,SD02118,As Serief,all,45-49,45,49,3218,2024-01-01,2024-12-31
SDN,True,True,North Darfur,As Serief,SD02,North Darfur,SD02118,As Serief,all,50-54,50,54,2717,2024-01-01,2024-12-31
SDN,True,True,North Darfur,As Serief,SD02,North Darfur,SD02118,As Serief,all,55-59,55,59,1970,2024-01-01,2024-12-31
SDN,True,True,North Darfur,As Serief,SD02,North Darfur,SD02118,As Serief,all,60-64,60,64,1226,2024-01-01,2024-12-31
SDN,True,True,North Darfur,As Serief,SD02,North Darfur,SD02118,As Serief,all,65-69,65,69,765,2024-01-01,2024-12-31
SDN,True,True,North Darfur,As Serief,SD02,North Darfur,SD02118,As Serief,all,70-74,70,74,542,2024-01-01,2024-12-31
SDN,True,True,North Darfur,As Serief,SD02,North Darfur,SD02118,As Serief,all,75-79,75,79,349,2024-01-01,2024-12-31
SDN,True,True,North Darfur,As Serief,SD02,North Darfur,SD02118,As Serief,all,80+,80,None,262,2024-01-01,2024-12-31
SDN,True,True,North Darfur,At Tawisha,SD02,North Darfur,SD02119,At Tawisha,f,all,None,None,75847,2024-01-01,2024-12-31
SDN,True,True,North Darfur,At Tawisha,SD02,North Darfur,SD02119,At Tawisha,m,all,None,None,73329,2024-01-01,2024-12-31
SDN,True,True,North Darfur,At Tawisha,SD02,North Darfur,SD02119,At Tawisha,all,all,None,None,149176,2024-01-01,2024-12-31
SDN,True,True,North Darfur,At Tawisha,SD02,North Darfur,SD02119,At Tawisha,f,0-4,0,4,12247,2024-01-01,2024-12-31
SDN,True,True,North Darfur,At Tawisha,SD02,North Darfur,SD02119,At Tawisha,f,5-9,5,9,10016,2024-01-01,2024-12-31
SDN,True,True,North Darfur,At Tawisha,SD02,North Darfur,SD02119,At Tawisha,f,10-14,10,14,9393,2024-01-01,2024-12-31
SDN,True,True,North Darfur,At Tawisha,SD02,North Darfur,SD02119,At Tawisha,f,15-19,15,19,9738,2024-01-01,2024-12-31
SDN,True,True,North Darfur,At Tawisha,SD02,North Darfur,SD02119,At Tawisha,f,20-24,20,24,7965,2024-01-01,2024-12-31
SDN,True,True,North Darfur,At Tawisha,SD02,North Darfur,SD02119,At Tawisha,f,25-29,25,29,5541,2024-01-01,2024-12-31
SDN,True,True,North Darfur,At Tawisha,SD02,North Darfur,SD02119,At Tawisha,f,30-34,30,34,4393,2024-01-01,2024-12-31
SDN,True,True,North Darfur,At Tawisha,SD02,North Darfur,SD02119,At Tawisha,f,35-39,35,39,3731,2024-01-01,2024-12-31
SDN,True,True,North Darfur,At Tawisha,SD02,North Darfur,SD02119,At Tawisha,f,40-44,40,44,3113,2024-01-01,2024-12-31
SDN,True,True,North Darfur,At Tawisha,SD02,North Darfur,SD02119,At Tawisha,f,45-49,45,49,2579,2024-01-01,2024-12-31
SDN,True,True,North Darfur,At Tawisha,SD02,North Darfur,SD02119,At Tawisha,f,50-54,50,54,2195,2024-01-01,2024-12-31
SDN,True,True,North Darfur,At Tawisha,SD02,North Darfur,SD02119,At Tawisha,f,55-59,55,59,1714,2024-01-01,2024-12-31
SDN,True,True,North Darfur,At Tawisha,SD02,North Darfur,SD02119,At Tawisha,f,60-64,60,64,1298,2024-01-01,2024-12-31
SDN,True,True,North Darfur,At Tawisha,SD02,North Darfur,SD02119,At Tawisha,f,65-69,65,69,847,2024-01-01,2024-12-31
SDN,True,True,North Darfur,At Tawisha,SD02,North Darfur,SD02119,At Tawisha,f,70-74,70,74,489,2024-01-01,2024-12-31
SDN,True,True,North Darfur,At Tawisha,SD02,North Darfur,SD02119,At Tawisha,f,75-79,75,79,320,2024-01-01,2024-12-31
SDN,True,True,North Darfur,At Tawisha,SD02,North Darfur,SD02119,At Tawisha,f,80+,80,None,268,2024-01-01,2024-12-31
SDN,True,True,North Darfur,At Tawisha,SD02,North Darfur,SD02119,At Tawisha,m,0-4,0,4,12272,2024-01-01,2024-12-31
SDN,True,True,North Darfur,At Tawisha,SD02,North Darfur,SD02119,At Tawisha,m,5-9,5,9,10315,2024-01-01,2024-12-31
SDN,True,True,North Darfur,At Tawisha,SD02,North Darfur,SD02119,At Tawisha,m,10-14,10,14,9590,2024-01-01,2024-12-31
SDN,True,True,North Darfur,At Tawisha,SD02,North Darfur,SD02119,At Tawisha,m,15-19,15,19,9164,2024-01-01,2024-12-31
SDN,True,True,North Darfur,At Tawisha,SD02,North Darfur,SD02119,At Tawisha,m,20-24,20,24,6987,2024-01-01,2024-12-31
SDN,True,True,North Darfur,At Tawisha,SD02,North Darfur,SD02119,At Tawisha,m,25-29,25,29,6040,2024-01-01,2024-12-31
SDN,True,True,North Darfur,At Tawisha,SD02,North Darfur,SD02119,At Tawisha,m,30-34,30,34,4542,2024-01-01,2024-12-31
SDN,True,True,North Darfur,At Tawisha,SD02,North Darfur,SD02119,At Tawisha,m,35-39,35,39,2928,2024-01-01,2024-12-31
SDN,True,True,North Darfur,At Tawisha,SD02,North Darfur,SD02119,At Tawisha,m,40-44,40,44,2417,2024-01-01,2024-12-31
SDN,True,True,North Darfur,At Tawisha,SD02,North Darfur,SD02119,At Tawisha,m,45-49,45,49,2307,2024-01-01,2024-12-31
SDN,True,True,North Darfur,At Tawisha,SD02,North Darfur,SD02119,At Tawisha,m,50-54,50,54,1926,2024-01-01,2024-12-31
SDN,True,True,North Darfur,At Tawisha,SD02,North Darfur,SD02119,At Tawisha,m,55-59,55,59,1524,2024-01-01,2024-12-31
SDN,True,True,North Darfur,At Tawisha,SD02,North Darfur,SD02119,At Tawisha,m,60-64,60,64,1256,2024-01-01,2024-12-31
SDN,True,True,North Darfur,At Tawisha,SD02,North Darfur,SD02119,At Tawisha,m,65-69,65,69,862,2024-01-01,2024-12-31
SDN,True,True,North Darfur,At Tawisha,SD02,North Darfur,SD02119,At Tawisha,m,70-74,70,74,539,2024-01-01,2024-12-31
SDN,True,True,North Darfur,At Tawisha,SD02,North Darfur,SD02119,At Tawisha,m,75-79,75,79,346,2024-01-01,2024-12-31
SDN,True,True,North Darfur,At Tawisha,SD02,North Darfur,SD02119,At Tawisha,m,80+,80,None,314,2024-01-01,2024-12-31
SDN,True,True,North Darfur,At Tawisha,SD02,North Darfur,SD02119,At Tawisha,all,0-4,0,4,24519,2024-01-01,2024-12-31
SDN,True,True,North Darfur,At Tawisha,SD02,North Darfur,SD02119,At Tawisha,all,5-9,5,9,20331,2024-01-01,2024-12-31
SDN,True,True,North Darfur,At Tawisha,SD02,North Darfur,SD02119,At Tawisha,all,10-14,10,14,18983,2024-01-01,2024-12-31
SDN,True,True,North Darfur,At Tawisha,SD02,North Darfur,SD02119,At Tawisha,all,15-19,15,19,18902,2024-01-01,2024-12-31
SDN,True,True,North Darfur,At Tawisha,SD02,North Darfur,SD02119,At Tawisha,all,20-24,20,24,14952,2024-01-01,2024-12-31
SDN,True,True,North Darfur,At Tawisha,SD02,North Darfur,SD02119,At Tawisha,all,25-29,25,29,11581,2024-01-01,2024-12-31
SDN,True,True,North Darfur,At Tawisha,SD02,North Darfur,SD02119,At Tawisha,all,30-34,30,34,8935,2024-01-01,2024-12-31
SDN,True,True,North Darfur,At Tawisha,SD02,North Darfur,SD02119,At Tawisha,all,35-39,35,39,6659,2024-01-01,2024-12-31
SDN,True,True,North Darfur,At Tawisha,SD02,North Darfur,SD02119,At Tawisha,all,40-44,40,44,5530,2024-01-01,2024-12-31
SDN,True,True,North Darfur,At Tawisha,SD02,North Darfur,SD02119,At Tawisha,all,45-49,45,49,4886,2024-01-01,2024-12-31
SDN,True,True,North Darfur,At Tawisha,SD02,North Darfur,SD02119,At Tawisha,all,50-54,50,54,4121,2024-01-01,2024-12-31
SDN,True,True,North Darfur,At Tawisha,SD02,North Darfur,SD02119,At Tawisha,all,55-59,55,59,3238,2024-01-01,2024-12-31
SDN,True,True,North Darfur,At Tawisha,SD02,North Darfur,SD02119,At Tawisha,all,60-64,60,64,2554,2024-01-01,2024-12-31
SDN,True,True,North Darfur,At Tawisha,SD02,North Darfur,SD02119,At Tawisha,all,65-69,65,69,1709,2024-01-01,2024-12-31
SDN,True,True,North Darfur,At Tawisha,SD02,North Darfur,SD02119,At Tawisha,all,70-74,70,74,1028,2024-01-01,2024-12-31
SDN,True,True,North Darfur,At Tawisha,SD02,North Darfur,SD02119,At Tawisha,all,75-79,75,79,666,2024-01-01,2024-12-31
SDN,True,True,North Darfur,At Tawisha,SD02,North Darfur,SD02119,At Tawisha,all,80+,80,None,582,2024-01-01,2024-12-31
SDN,True,True,North Darfur,At Tina,SD02,North Darfur,SD02171,At Tina,f,all,None,None,26485,2024-01-01,2024-12-31
SDN,True,True,North Darfur,At Tina,SD02,North Darfur,SD02171,At Tina,m,all,None,None,25734,2024-01-01,2024-12-31
SDN,True,True,North Darfur,At Tina,SD02,North Darfur,SD02171,At Tina,all,all,None,None,52219,2024-01-01,2024-12-31
SDN,True,True,North Darfur,At Tina,SD02,North Darfur,SD02171,At Tina,f,0-4,0,4,4015,2024-01-01,2024-12-31
SDN,True,True,North Darfur,At Tina,SD02,North Darfur,SD02171,At Tina,f,5-9,5,9,3849,2024-01-01,2024-12-31
SDN,True,True,North Darfur,At Tina,SD02,North Darfur,SD02171,At Tina,f,10-14,10,14,3360,2024-01-01,2024-12-31
SDN,True,True,North Darfur,At Tina,SD02,North Darfur,SD02171,At Tina,f,15-19,15,19,2821,2024-01-01,2024-12-31
SDN,True,True,North Darfur,At Tina,SD02,North Darfur,SD02171,At Tina,f,20-24,20,24,2426,2024-01-01,2024-12-31
SDN,True,True,North Darfur,At Tina,SD02,North Darfur,SD02171,At Tina,f,25-29,25,29,1993,2024-01-01,2024-12-31
SDN,True,True,North Darfur,At Tina,SD02,North Darfur,SD02171,At Tina,f,30-34,30,34,1619,2024-01-01,2024-12-31
